stores_id;products_id;stock_level;restock_date;store_name;location;product_name;category;price;suppliers_id;supplier_name;contact
31;25;73;18/02/2025;Store find;Jessicaberg;month;Home;410;43;Simpson, Carroll and Mckinney;(575)557-1767x230
31;426;23;23/01/2025;Store find;Jessicaberg;say;Electronics;446;25;Molina and Sons;(268)868-3795x15836
43;140;51;25/01/2025;Store within;Gibsonland;huge;Home;318;17;Huffman-Williams;-10242
71;46;56;15/01/2025;Store early;Joneschester;network;Home;71;32;Abbott PLC;633-551-0723
63;161;52;15/01/2025;Store guess;North Cynthia;travel;Home;72;39;Fischer-Jones;+1-599-823-1607x2965
20;217;31;02/01/2025;Store bring;Elizabethchester;stand;Electronics;151;25;Molina and Sons;(268)868-3795x15836
16;114;19;10/02/2025;Store front;Buckland;agreement;Clothing;494;37;Lewis-Norton;576-749-9323
97;85;11;16/01/2025;Store model;Reginatown;writer;Electronics;399;44;Wong-Barry;001-625-293-7184x2062
43;440;69;08/01/2025;Store within;Gibsonland;door;Clothing;406;25;Molina and Sons;(268)868-3795x15836
54;334;10;06/02/2025;Store parent;South Pamelafort;no;Electronics;54;6;Rivera, Cook and Juarez;357.997.5676
36;384;80;01/01/2025;Store administration;Gibbsport;second;Home;216;35;Morrow-Huang;001-557-698-8793x234
30;73;21;14/02/2025;Store term;South Diane;fill;Clothing;320;8;Dunn, Francis and Hess;671.460.4059x9044
16;68;69;03/02/2025;Store front;Buckland;know;Electronics;91;22;Mcintyre-Hood;+1-878-937-4979x6829
87;159;51;22/01/2025;Store pick;Cindychester;phone;Electronics;105;36;Long PLC;001-971-822-3319x60790
11;466;26;06/01/2025;Store real;Gilbertshire;week;Electronics;438;13;Hernandez-Stuart;001-919-368-1254
87;42;8;14/01/2025;Store pick;Cindychester;quality;Electronics;307;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
65;186;75;08/01/2025;Store late;Kathleenburgh;wife;Home;240;25;Molina and Sons;(268)868-3795x15836
26;434;30;15/01/2025;Store enjoy;Ramirezfort;finish;Electronics;392;31;Thompson and Sons;(529)338-7709
96;123;61;21/02/2025;Store maybe;Hernandezville;check;Home;264;49;Weeks-Bailey;306-512-8519x72408
26;278;66;06/02/2025;Store enjoy;Ramirezfort;outside;Clothing;428;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
7;376;44;29/01/2025;Store work;New Jessica;view;Clothing;455;28;Ingram-Thomas;+1-729-398-9079x53003
50;360;98;07/01/2025;Store she;Rickberg;read;Clothing;75;2;Pierce-Gonzalez;763-855-6261x70012
31;228;84;29/01/2025;Store find;Jessicaberg;check;Clothing;81;10;Greene-Williamson;923-376-9888x414
14;406;35;22/02/2025;Store participant;Jennifershire;herself;Clothing;415;27;Molina Inc;261-790-3667x98009
14;500;54;18/02/2025;Store participant;Jennifershire;cut;Clothing;60;37;Lewis-Norton;576-749-9323
41;334;20;01/01/2025;Store president;West Brianside;no;Electronics;54;6;Rivera, Cook and Juarez;357.997.5676
76;332;21;17/02/2025;Store often;Brooksmouth;my;Clothing;435;21;Gonzales Ltd;(445)399-5094
20;460;87;19/02/2025;Store bring;Elizabethchester;home;Electronics;278;43;Simpson, Carroll and Mckinney;(575)557-1767x230
52;83;30;20/01/2025;Store material;Williammouth;put;Clothing;230;43;Simpson, Carroll and Mckinney;(575)557-1767x230
48;166;13;01/01/2025;Store popular;West Keithton;it;Clothing;287;41;Henry Inc;5546902256
3;118;77;21/02/2025;Store short;Annabury;support;Clothing;432;27;Molina Inc;261-790-3667x98009
69;368;22;07/01/2025;Store speak;Martinezshire;food;Clothing;225;45;Walker-Thompson;894-626-6578
76;414;61;22/01/2025;Store often;Brooksmouth;style;Electronics;414;34;Webb Group;472-778-9372x6856
81;372;35;20/01/2025;Store that;North Timothyburgh;even;Electronics;189;7;Robinson, Norris and Guerrero;620.603.4842
50;283;52;29/01/2025;Store she;Rickberg;forget;Clothing;301;28;Ingram-Thomas;+1-729-398-9079x53003
78;33;82;22/02/2025;Store career;Katherineburgh;relationship;Clothing;409;17;Huffman-Williams;-10242
18;244;66;21/01/2025;Store activity;Andreaberg;east;Electronics;436;3;Key Ltd;(840)867-8875
63;436;17;07/01/2025;Store guess;North Cynthia;herself;Home;299;6;Rivera, Cook and Juarez;357.997.5676
88;95;94;09/01/2025;Store job;Lake Johnathan;leg;Clothing;88;50;Hunter Inc;(599)333-6854
74;27;5;25/01/2025;Store tend;Salinasport;general;Home;201;32;Abbott PLC;633-551-0723
77;383;39;12/02/2025;Store law;North Donnaton;admit;Clothing;490;24;Roberts-Short;001-508-761-4905
1;136;46;08/01/2025;Store good;West Brandy;debate;Home;30;17;Huffman-Williams;-10242
16;236;24;02/01/2025;Store front;Buckland;once;Clothing;77;38;Lyons Group;5566059863
54;53;20;02/01/2025;Store parent;South Pamelafort;think;Clothing;334;4;Jordan and Sons;256-697-6328
33;201;80;09/02/2025;Store us;Hansonburgh;fight;Electronics;483;48;Allen Inc;4247038226
91;472;29;07/01/2025;Store particularly;Port Josephburgh;enough;Electronics;396;10;Greene-Williamson;923-376-9888x414
65;492;98;07/02/2025;Store late;Kathleenburgh;various;Electronics;101;31;Thompson and Sons;(529)338-7709
95;338;65;07/01/2025;Store seek;Heatherside;explain;Home;68;25;Molina and Sons;(268)868-3795x15836
35;410;53;20/01/2025;Store ahead;North Donnamouth;employee;Electronics;485;40;Vega LLC;404.815.0299
86;59;79;12/02/2025;Store environment;East Marco;in;Clothing;389;39;Fischer-Jones;+1-599-823-1607x2965
14;169;21;03/01/2025;Store participant;Jennifershire;food;Home;98;38;Lyons Group;5566059863
7;395;93;20/02/2025;Store work;New Jessica;high;Clothing;365;41;Henry Inc;5546902256
73;91;72;03/02/2025;Store Mrs;Lake Charles;behind;Electronics;59;1;Wood-Johnson;815.793.8750x5252
41;82;39;23/01/2025;Store president;West Brianside;music;Home;82;8;Dunn, Francis and Hess;671.460.4059x9044
89;9;19;13/02/2025;Store job;Davidborough;factor;Home;8;12;Delgado Group;001-860-422-4987x860
50;396;7;18/02/2025;Store she;Rickberg;TV;Clothing;436;20;Shannon-Kramer;729.301.5945x230
35;185;67;21/01/2025;Store ahead;North Donnamouth;environment;Electronics;340;30;Lopez-Williams;4474499178
84;488;65;26/01/2025;Store ok;South Kristenville;culture;Clothing;468;26;Jones-Phillips;302-698-5926x49136
26;29;90;04/02/2025;Store enjoy;Ramirezfort;deep;Electronics;441;38;Lyons Group;5566059863
63;214;65;13/02/2025;Store guess;North Cynthia;point;Electronics;498;37;Lewis-Norton;576-749-9323
15;362;87;23/01/2025;Store color;New Allen;make;Home;493;39;Fischer-Jones;+1-599-823-1607x2965
85;186;58;29/01/2025;Store officer;Port Jasonburgh;wife;Home;240;25;Molina and Sons;(268)868-3795x15836
14;466;8;12/01/2025;Store participant;Jennifershire;week;Electronics;438;13;Hernandez-Stuart;001-919-368-1254
84;403;24;16/02/2025;Store ok;South Kristenville;language;Clothing;99;50;Hunter Inc;(599)333-6854
52;145;41;21/02/2025;Store material;Williammouth;a;Home;481;13;Hernandez-Stuart;001-919-368-1254
45;444;15;23/01/2025;Store mother;West Mary;hit;Electronics;132;49;Weeks-Bailey;306-512-8519x72408
49;40;10;21/01/2025;Store skin;Juliaton;data;Home;343;42;Contreras, Jenkins and Hampton;-9192
17;369;91;15/02/2025;Store year;Petersport;go;Electronics;300;30;Lopez-Williams;4474499178
47;291;3;12/02/2025;Store daughter;Garciaton;dark;Electronics;113;8;Dunn, Francis and Hess;671.460.4059x9044
44;316;32;25/01/2025;Store board;Port Melaniefort;better;Electronics;10;3;Key Ltd;(840)867-8875
21;229;41;31/01/2025;Store window;Rojasberg;same;Clothing;484;33;Espinoza-Torres;913-569-8543x23300
59;477;82;07/01/2025;Store book;West Steventown;three;Clothing;216;6;Rivera, Cook and Juarez;357.997.5676
11;159;38;19/01/2025;Store real;Gilbertshire;phone;Electronics;105;36;Long PLC;001-971-822-3319x60790
20;330;58;09/02/2025;Store bring;Elizabethchester;firm;Clothing;152;39;Fischer-Jones;+1-599-823-1607x2965
98;208;85;01/01/2025;Store west;New Benjamin;sort;Home;142;46;Scott, Boyd and Sandoval;+1-737-289-4234x7030
48;349;86;15/02/2025;Store popular;West Keithton;audience;Clothing;411;22;Mcintyre-Hood;+1-878-937-4979x6829
98;456;39;04/01/2025;Store west;New Benjamin;rise;Electronics;494;24;Roberts-Short;001-508-761-4905
77;28;15;12/01/2025;Store law;North Donnaton;far;Home;417;36;Long PLC;001-971-822-3319x60790
28;45;23;13/02/2025;Store per;East Carla;sea;Home;307;26;Jones-Phillips;302-698-5926x49136
1;317;7;23/01/2025;Store good;West Brandy;benefit;Clothing;403;26;Jones-Phillips;302-698-5926x49136
3;253;34;14/02/2025;Store short;Annabury;brother;Clothing;217;12;Delgado Group;001-860-422-4987x860
30;126;52;07/02/2025;Store term;South Diane;far;Clothing;321;40;Vega LLC;404.815.0299
78;253;4;19/02/2025;Store career;Katherineburgh;brother;Clothing;217;12;Delgado Group;001-860-422-4987x860
61;384;30;07/02/2025;Store adult;Salinastown;second;Home;216;35;Morrow-Huang;001-557-698-8793x234
35;465;40;25/01/2025;Store ahead;North Donnamouth;condition;Electronics;391;21;Gonzales Ltd;(445)399-5094
57;362;68;21/01/2025;Store and;South Jasonmouth;make;Home;493;39;Fischer-Jones;+1-599-823-1607x2965
22;277;78;25/01/2025;Store assume;Bradleyburgh;history;Electronics;356;50;Hunter Inc;(599)333-6854
9;203;3;04/02/2025;Store hot;Port Jeffreyville;serious;Home;399;22;Mcintyre-Hood;+1-878-937-4979x6829
37;306;89;16/01/2025;Store authority;Veronicabury;garden;Clothing;418;15;Greene, Jones and Taylor;223-825-7474
75;138;38;11/02/2025;Store another;North Sarah;positive;Clothing;260;48;Allen Inc;4247038226
28;237;47;17/01/2025;Store per;East Carla;sport;Home;488;49;Weeks-Bailey;306-512-8519x72408
80;141;60;23/01/2025;Store attention;Heathermouth;teach;Home;446;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
78;414;2;23/01/2025;Store career;Katherineburgh;style;Electronics;414;34;Webb Group;472-778-9372x6856
66;282;6;09/02/2025;Store method;West Tammy;on;Home;231;49;Weeks-Bailey;306-512-8519x72408
34;24;24;15/01/2025;Store discussion;South Natalietown;poor;Clothing;353;19;Mason, Sullivan and Bentley;564-301-4492
57;356;26;20/02/2025;Store and;South Jasonmouth;middle;Clothing;474;21;Gonzales Ltd;(445)399-5094
78;480;4;17/01/2025;Store career;Katherineburgh;front;Home;353;40;Vega LLC;404.815.0299
80;42;10;01/02/2025;Store attention;Heathermouth;quality;Electronics;307;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
27;77;85;05/01/2025;Store unit;Mitchellmouth;grow;Home;461;31;Thompson and Sons;(529)338-7709
46;265;94;07/02/2025;Store whatever;Walterberg;clearly;Home;55;2;Pierce-Gonzalez;763-855-6261x70012
58;194;54;30/01/2025;Store sea;New Johntown;wear;Home;273;21;Gonzales Ltd;(445)399-5094
55;242;4;09/02/2025;Store sound;Lindafort;six;Electronics;62;21;Gonzales Ltd;(445)399-5094
66;142;85;25/01/2025;Store method;West Tammy;knowledge;Electronics;340;10;Greene-Williamson;923-376-9888x414
86;406;32;28/01/2025;Store environment;East Marco;herself;Clothing;415;27;Molina Inc;261-790-3667x98009
77;488;84;07/02/2025;Store law;North Donnaton;culture;Clothing;468;26;Jones-Phillips;302-698-5926x49136
93;167;97;26/01/2025;Store alone;Hillberg;character;Home;319;19;Mason, Sullivan and Bentley;564-301-4492
97;133;41;16/02/2025;Store model;Reginatown;somebody;Electronics;253;47;Sanders, Evans and Villarreal;7353466005
33;112;4;05/02/2025;Store us;Hansonburgh;clearly;Electronics;15;8;Dunn, Francis and Hess;671.460.4059x9044
70;206;33;07/01/2025;Store pressure;East Dana;age;Electronics;228;8;Dunn, Francis and Hess;671.460.4059x9044
25;112;36;30/01/2025;Store help;Mcdonaldshire;clearly;Electronics;15;8;Dunn, Francis and Hess;671.460.4059x9044
76;384;24;16/02/2025;Store often;Brooksmouth;second;Home;216;35;Morrow-Huang;001-557-698-8793x234
94;192;29;11/02/2025;Store management;Lawsonview;upon;Home;450;11;Farley Group;+1-910-472-7927x08726
65;335;12;31/01/2025;Store late;Kathleenburgh;amount;Home;340;46;Scott, Boyd and Sandoval;+1-737-289-4234x7030
81;232;66;06/02/2025;Store that;North Timothyburgh;key;Clothing;458;34;Webb Group;472-778-9372x6856
44;252;92;11/01/2025;Store board;Port Melaniefort;head;Home;457;30;Lopez-Williams;4474499178
77;29;15;09/02/2025;Store law;North Donnaton;deep;Electronics;441;38;Lyons Group;5566059863
52;204;36;31/01/2025;Store material;Williammouth;cause;Home;224;18;Bennett LLC;+1-370-863-0463x10452
9;216;91;01/01/2025;Store hot;Port Jeffreyville;could;Clothing;174;48;Allen Inc;4247038226
43;87;82;02/02/2025;Store within;Gibsonland;third;Electronics;105;1;Wood-Johnson;815.793.8750x5252
41;25;64;05/02/2025;Store president;West Brianside;month;Home;410;43;Simpson, Carroll and Mckinney;(575)557-1767x230
3;133;37;18/02/2025;Store short;Annabury;somebody;Electronics;253;47;Sanders, Evans and Villarreal;7353466005
82;215;78;11/02/2025;Store let;Thomasview;down;Clothing;433;11;Farley Group;+1-910-472-7927x08726
72;98;50;17/02/2025;Store degree;East Kevintown;window;Electronics;382;16;Rivera, Miranda and Brooks;7628903892
7;150;28;14/02/2025;Store work;New Jessica;level;Clothing;392;49;Weeks-Bailey;306-512-8519x72408
19;491;89;17/01/2025;Store hit;Nelsonfurt;college;Home;287;29;Bryant, Mcmillan and Santiago;001-401-255-6375
4;361;85;20/01/2025;Store maybe;South Allen;bill;Home;457;23;Munoz-Jensen;953.293.1000
9;268;55;14/02/2025;Store hot;Port Jeffreyville;almost;Home;469;47;Sanders, Evans and Villarreal;7353466005
41;494;26;29/01/2025;Store president;West Brianside;new;Home;274;31;Thompson and Sons;(529)338-7709
32;397;14;21/01/2025;Store through;Port Michaelstad;save;Home;473;19;Mason, Sullivan and Bentley;564-301-4492
48;206;21;07/01/2025;Store popular;West Keithton;age;Electronics;228;8;Dunn, Francis and Hess;671.460.4059x9044
83;303;57;22/02/2025;Store agree;East Traci;few;Home;99;34;Webb Group;472-778-9372x6856
54;221;17;06/01/2025;Store parent;South Pamelafort;traditional;Home;299;36;Long PLC;001-971-822-3319x60790
18;377;25;28/01/2025;Store activity;Andreaberg;modern;Electronics;396;37;Lewis-Norton;576-749-9323
78;17;45;01/01/2025;Store career;Katherineburgh;a;Home;363;35;Morrow-Huang;001-557-698-8793x234
49;358;0;10/02/2025;Store skin;Juliaton;order;Home;146;28;Ingram-Thomas;+1-729-398-9079x53003
8;360;13;19/02/2025;Store blood;Robertchester;read;Clothing;75;2;Pierce-Gonzalez;763-855-6261x70012
75;9;21;13/02/2025;Store another;North Sarah;factor;Home;8;12;Delgado Group;001-860-422-4987x860
40;9;61;14/02/2025;Store like;Lewisland;factor;Home;8;12;Delgado Group;001-860-422-4987x860
34;63;36;31/01/2025;Store discussion;South Natalietown;much;Home;454;6;Rivera, Cook and Juarez;357.997.5676
91;273;85;08/01/2025;Store particularly;Port Josephburgh;while;Electronics;77;46;Scott, Boyd and Sandoval;+1-737-289-4234x7030
56;208;76;13/01/2025;Store ask;Aprilchester;sort;Home;142;46;Scott, Boyd and Sandoval;+1-737-289-4234x7030
11;153;31;11/01/2025;Store real;Gilbertshire;interview;Clothing;421;41;Henry Inc;5546902256
14;158;66;09/01/2025;Store participant;Jennifershire;military;Clothing;429;20;Shannon-Kramer;729.301.5945x230
55;294;88;01/02/2025;Store sound;Lindafort;through;Electronics;294;43;Simpson, Carroll and Mckinney;(575)557-1767x230
100;485;55;17/01/2025;Store eye;Lake Danielleport;yes;Home;468;41;Henry Inc;5546902256
15;22;16;21/01/2025;Store color;New Allen;cell;Electronics;424;20;Shannon-Kramer;729.301.5945x230
42;208;86;18/01/2025;Store left;Frenchberg;sort;Home;142;46;Scott, Boyd and Sandoval;+1-737-289-4234x7030
87;11;2;30/01/2025;Store pick;Cindychester;stage;Home;406;6;Rivera, Cook and Juarez;357.997.5676
44;421;56;30/01/2025;Store board;Port Melaniefort;group;Home;406;21;Gonzales Ltd;(445)399-5094
80;451;62;07/02/2025;Store attention;Heathermouth;suddenly;Home;483;42;Contreras, Jenkins and Hampton;-9192
69;62;86;21/02/2025;Store speak;Martinezshire;sing;Clothing;274;1;Wood-Johnson;815.793.8750x5252
21;435;61;18/02/2025;Store window;Rojasberg;heavy;Home;161;28;Ingram-Thomas;+1-729-398-9079x53003
76;477;66;17/01/2025;Store often;Brooksmouth;three;Clothing;216;6;Rivera, Cook and Juarez;357.997.5676
60;191;61;19/02/2025;Store when;Johnsonview;small;Clothing;431;1;Wood-Johnson;815.793.8750x5252
56;384;2;07/02/2025;Store ask;Aprilchester;second;Home;216;35;Morrow-Huang;001-557-698-8793x234
86;316;30;13/01/2025;Store environment;East Marco;better;Electronics;10;3;Key Ltd;(840)867-8875
14;455;84;11/02/2025;Store participant;Jennifershire;very;Clothing;15;19;Mason, Sullivan and Bentley;564-301-4492
35;156;51;06/01/2025;Store ahead;North Donnamouth;never;Clothing;459;2;Pierce-Gonzalez;763-855-6261x70012
91;126;64;30/01/2025;Store particularly;Port Josephburgh;far;Clothing;321;40;Vega LLC;404.815.0299
82;202;46;22/01/2025;Store let;Thomasview;establish;Clothing;344;19;Mason, Sullivan and Bentley;564-301-4492
85;130;36;30/01/2025;Store officer;Port Jasonburgh;someone;Home;104;39;Fischer-Jones;+1-599-823-1607x2965
13;298;48;08/02/2025;Store alone;Michaelfurt;land;Clothing;114;15;Greene, Jones and Taylor;223-825-7474
23;404;40;28/01/2025;Store color;Lake Brianstad;investment;Home;402;17;Huffman-Williams;-10242
4;419;2;12/01/2025;Store maybe;South Allen;around;Electronics;328;7;Robinson, Norris and Guerrero;620.603.4842
99;83;48;30/01/2025;Store law;West Jeremy;put;Clothing;230;43;Simpson, Carroll and Mckinney;(575)557-1767x230
56;244;72;08/01/2025;Store ask;Aprilchester;east;Electronics;436;3;Key Ltd;(840)867-8875
67;175;40;11/02/2025;Store boy;West Jonathan;line;Home;301;20;Shannon-Kramer;729.301.5945x230
2;453;17;07/02/2025;Store left;South Troy;sea;Clothing;121;17;Huffman-Williams;-10242
93;103;32;12/02/2025;Store alone;Hillberg;star;Home;250;45;Walker-Thompson;894-626-6578
58;287;62;02/02/2025;Store sea;New Johntown;each;Clothing;493;7;Robinson, Norris and Guerrero;620.603.4842
46;184;47;12/02/2025;Store whatever;Walterberg;despite;Electronics;99;4;Jordan and Sons;256-697-6328
72;28;6;01/01/2025;Store degree;East Kevintown;far;Home;417;36;Long PLC;001-971-822-3319x60790
20;358;50;18/01/2025;Store bring;Elizabethchester;order;Home;146;28;Ingram-Thomas;+1-729-398-9079x53003
28;302;11;25/01/2025;Store per;East Carla;great;Clothing;195;23;Munoz-Jensen;953.293.1000
67;79;27;12/02/2025;Store boy;West Jonathan;station;Home;261;33;Espinoza-Torres;913-569-8543x23300
41;58;16;17/01/2025;Store president;West Brianside;next;Electronics;379;26;Jones-Phillips;302-698-5926x49136
90;465;32;27/01/2025;Store expert;Nicoleview;condition;Electronics;391;21;Gonzales Ltd;(445)399-5094
17;384;9;03/02/2025;Store year;Petersport;second;Home;216;35;Morrow-Huang;001-557-698-8793x234
32;117;35;26/01/2025;Store through;Port Michaelstad;close;Clothing;5;10;Greene-Williamson;923-376-9888x414
54;474;47;02/01/2025;Store parent;South Pamelafort;turn;Home;24;32;Abbott PLC;633-551-0723
64;275;42;27/01/2025;Store meeting;West Mikestad;song;Clothing;234;49;Weeks-Bailey;306-512-8519x72408
90;262;0;01/01/2025;Store expert;Nicoleview;build;Electronics;426;28;Ingram-Thomas;+1-729-398-9079x53003
99;52;80;18/01/2025;Store law;West Jeremy;place;Clothing;411;41;Henry Inc;5546902256
48;470;55;02/01/2025;Store popular;West Keithton;agreement;Clothing;441;18;Bennett LLC;+1-370-863-0463x10452
60;146;43;11/01/2025;Store when;Johnsonview;yeah;Home;440;22;Mcintyre-Hood;+1-878-937-4979x6829
6;390;86;13/01/2025;Store probably;New Jennifer;population;Clothing;157;1;Wood-Johnson;815.793.8750x5252
84;291;79;29/01/2025;Store ok;South Kristenville;dark;Electronics;113;8;Dunn, Francis and Hess;671.460.4059x9044
52;234;62;07/02/2025;Store material;Williammouth;Mr;Clothing;390;18;Bennett LLC;+1-370-863-0463x10452
21;299;7;08/02/2025;Store window;Rojasberg;item;Electronics;433;37;Lewis-Norton;576-749-9323
20;173;80;20/01/2025;Store bring;Elizabethchester;thought;Home;320;47;Sanders, Evans and Villarreal;7353466005
73;136;78;14/01/2025;Store Mrs;Lake Charles;debate;Home;30;17;Huffman-Williams;-10242
2;24;60;22/01/2025;Store left;South Troy;poor;Clothing;353;19;Mason, Sullivan and Bentley;564-301-4492
73;441;44;06/02/2025;Store Mrs;Lake Charles;performance;Clothing;190;3;Key Ltd;(840)867-8875
